Date,Open,High,Low,Close,Adj Close,Volume
2018-05-14,30.255346,31.411791,29.128555,29.454731,29.454731,5924846
2018-05-15,28.752956,29.346006,27.883154,27.883154,27.883154,2093050
2018-05-16,27.942457,28.762840,27.379063,28.248865,28.248865,1500282
2018-05-17,28.169792,28.169792,26.192966,26.509258,26.509258,3878335
2018-05-18,26.291807,26.855204,24.394053,26.301691,26.301691,3303677
2018-05-21,26.884855,27.379063,25.945862,26.529026,26.529026,1902037
2018-05-22,26.598215,27.873268,26.222618,27.438368,27.438368,2126133
2018-05-23,26.983698,27.764544,26.489491,26.687172,26.687172,1074954
2018-05-24,26.133661,26.578447,25.599916,26.024935,26.024935,1163783
2018-05-25,26.380764,26.380764,25.006868,25.006868,25.006868,1002312
2018-05-28,24.700460,24.700460,22.990505,23.326565,23.326565,2406178
2018-05-29,23.731815,23.810888,22.832359,23.445175,23.445175,2720722
2018-05-30,23.455059,25.194668,23.168419,25.056290,25.056290,2495715
2018-06-01,25.599916,25.688875,24.117296,25.550497,25.550497,1627860
2018-06-04,25.560381,27.774427,25.313276,27.586630,27.586630,2103572
2018-06-05,27.626165,27.626165,26.272039,26.440069,26.440069,2205452
2018-06-06,26.044703,26.311575,24.601620,24.601620,24.601620,2709087
2018-06-07,24.216139,24.216139,22.100931,22.733517,22.733517,4600097
2018-06-08,23.326565,24.868490,22.654444,24.057993,24.057993,3895534
2018-06-11,24.038223,25.847021,24.038223,24.809187,24.809187,3974246
2018-06-12,24.720228,25.560381,24.374285,24.463242,24.463242,1523046
2018-06-13,24.255674,25.204552,23.801004,25.204552,25.204552,1670454
2018-06-14,24.967333,27.230801,24.967333,26.440069,26.440069,4057308
2018-06-15,26.094124,26.104008,25.293509,25.372581,25.372581,1815231
2018-06-18,25.303392,25.303392,24.067877,24.492893,24.492893,2004423
2018-06-19,24.324863,26.558680,23.721931,25.935978,25.935978,1557748
2018-06-20,26.192966,27.626165,26.192966,27.468019,27.468019,2401524
2018-06-21,27.033117,27.922689,25.184784,25.352814,25.352814,3663748
2018-06-22,25.856905,26.192966,24.522547,25.738295,25.738295,1669037
2018-06-25,26.094124,26.341228,24.819071,25.342930,25.342930,1234300
2018-06-26,25.590033,25.590033,24.779533,25.313276,25.313276,1034688
2018-06-27,25.253971,25.550497,24.423704,25.006868,25.006868,992802
2018-06-28,24.631271,25.817368,24.631271,25.698759,25.698759,1175115
2018-06-29,25.827251,27.428482,25.797600,26.588331,26.588331,2613379
2018-07-02,26.390648,26.944160,25.253971,26.529026,26.529026,957797
2018-07-03,26.687172,27.774427,26.311575,27.379063,27.379063,1134949
2018-07-04,27.734892,28.664000,26.805782,28.664000,28.664000,991791
2018-07-05,28.664000,28.940756,27.388947,28.011646,28.011646,1243507
2018-07-06,27.972111,28.110489,26.706942,28.001762,28.001762,1285898
2018-07-10,28.051184,28.387243,27.122074,27.468019,27.468019,1206174
2018-07-11,27.280222,28.001762,26.192966,26.410418,26.410418,1268901
2018-07-12,26.795898,27.853500,26.499374,27.725006,27.725006,1402853
2018-07-13,27.823849,28.584927,27.299990,28.387243,28.387243,1020119
2018-07-16,28.387243,29.316353,27.675587,28.021530,28.021530,1191707
2018-07-17,27.685471,29.138439,27.408714,28.713421,28.713421,1050066
2018-07-18,28.466316,28.822145,28.031416,28.248865,28.248865,867146
2018-07-19,28.021530,29.336121,27.596514,29.336121,29.336121,1981457
2018-07-20,29.652414,30.917583,29.652414,30.423376,30.423376,2297519
2018-07-23,30.186157,30.512335,28.841915,29.355890,29.355890,1172585
2018-07-24,29.652414,30.097200,28.980293,29.098902,29.098902,1439781
2018-07-25,28.960524,29.998360,28.673883,29.257048,29.257048,1266068
2018-07-26,29.553574,29.662298,28.733189,29.009945,29.009945,1034586
2018-07-27,29.355890,29.375658,27.922689,28.248865,28.248865,1283875
2018-07-30,28.565159,28.565159,27.972111,28.219213,28.219213,520126
2018-07-31,27.972111,28.298286,27.695354,27.823849,27.823849,1281750
2018-08-01,27.823849,29.019829,27.309874,28.515738,28.515738,1674905
2018-08-02,28.752956,29.523920,28.545389,29.504152,29.504152,1625837
2018-08-03,30.146622,31.836807,29.504152,31.431559,31.431559,3293458
2018-08-06,31.451326,32.499046,30.967005,32.074028,32.074028,1779821
2018-08-07,32.518814,33.447922,31.550167,31.658894,31.658894,2507856
2018-08-08,31.668777,32.548466,30.087317,30.443146,30.443146,1342858
2018-08-09,30.789089,31.826923,29.652414,29.652414,29.652414,3651507
2018-08-10,29.138439,29.138439,26.430185,26.983698,26.983698,5800404
2018-08-13,26.687172,28.416897,25.797600,28.130257,28.130257,2623395
2018-08-14,28.525621,29.958822,28.367476,29.751255,29.751255,2610242
2018-08-15,28.960524,29.365774,27.784311,28.476200,28.476200,2598607
2018-08-16,29.257048,29.800676,27.873268,28.061068,28.061068,2439868
2018-08-17,27.705238,27.932573,26.509258,27.043001,27.043001,2181879
2018-08-20,27.151728,28.011646,26.331343,27.932573,27.932573,1864907
2018-08-21,27.636049,27.912806,25.797600,25.896441,25.896441,3375610
2018-08-22,25.708643,27.388947,25.352814,27.388947,27.388947,2460002
2018-08-23,27.220917,27.942457,26.024935,26.341228,26.341228,2020206
2018-08-24,26.894739,27.122074,25.392349,25.886557,25.886557,1545304
2018-08-27,26.440069,27.339525,26.252270,26.627869,26.627869,1766264
2018-08-28,26.637753,26.677288,25.303392,25.797600,25.797600,2911735
2018-08-29,25.807484,26.252270,25.481308,25.639454,25.639454,1759890
2018-08-30,25.501076,25.817368,24.631271,25.253971,25.253971,2010999
2018-08-31,25.204552,26.163313,25.016752,26.113892,26.113892,3172051
2018-09-03,25.896441,25.896441,25.155130,25.619686,25.619686,1913672
